Index,batting_team,bowling_team,city,runs_left,balls_left,wickets,target_runs,cur_run_rate,req_run_rate,result
50620,Rajasthan Royals,Chennai Super Kings,Ahmedabad,45,46,10,157,9.081081081,5.869565217,1
50621,Rajasthan Royals,Chennai Super Kings,Ahmedabad,44,45,10,157,9.04,5.866666667,1
50622,Rajasthan Royals,Chennai Super Kings,Ahmedabad,43,44,10,157,9,5.863636364,1
50623,Rajasthan Royals,Chennai Super Kings,Ahmedabad,42,43,10,157,8.961038961,5.860465116,1
50624,Rajasthan Royals,Chennai Super Kings,Ahmedabad,42,42,10,157,8.846153846,6,1
50625,Rajasthan Royals,Chennai Super Kings,Ahmedabad,36,41,10,157,9.189873418,5.268292683,1
50626,Rajasthan Royals,Chennai Super Kings,Ahmedabad,32,40,10,157,9.375,4.8,1
50627,Rajasthan Royals,Chennai Super Kings,Ahmedabad,32,39,10,157,9.259259259,4.923076923,1
50628,Rajasthan Royals,Chennai Super Kings,Ahmedabad,31,38,10,157,9.219512195,4.894736842,1
50629,Rajasthan Royals,Chennai Super Kings,Ahmedabad,30,37,10,157,9.180722892,4.864864865,1
50630,Rajasthan Royals,Chennai Super Kings,Ahmedabad,29,36,10,157,9.142857143,4.833333333,1
50631,Rajasthan Royals,Chennai Super Kings,Ahmedabad,28,35,10,157,9.105882353,4.8,1
50632,Rajasthan Royals,Chennai Super Kings,Ahmedabad,27,34,10,157,9.069767442,4.764705882,1
50633,Rajasthan Royals,Chennai Super Kings,Ahmedabad,23,33,10,157,9.24137931,4.181818182,1
50634,Rajasthan Royals,Chennai Super Kings,Ahmedabad,22,32,10,157,9.204545455,4.125,1
50635,Rajasthan Royals,Chennai Super Kings,Ahmedabad,22,31,10,157,9.101123596,4.258064516,1
50636,Rajasthan Royals,Chennai Super Kings,Ahmedabad,21,30,10,157,9.066666667,4.2,1
50637,Rajasthan Royals,Chennai Super Kings,Ahmedabad,19,29,10,157,9.098901099,3.931034483,1
50638,Rajasthan Royals,Chennai Super Kings,Ahmedabad,18,29,10,157,9.164835165,3.724137931,1
50639,Rajasthan Royals,Chennai Super Kings,Ahmedabad,17,28,10,157,9.130434783,3.642857143,1
50640,Rajasthan Royals,Chennai Super Kings,Ahmedabad,17,27,10,157,9.032258065,3.777777778,1
50641,Rajasthan Royals,Chennai Super Kings,Ahmedabad,15,26,10,157,9.063829787,3.461538462,1
50642,Rajasthan Royals,Chennai Super Kings,Ahmedabad,14,25,10,157,9.031578947,3.36,1
50643,Rajasthan Royals,Chennai Super Kings,Ahmedabad,13,24,10,157,9,3.25,1
50644,Rajasthan Royals,Chennai Super Kings,Ahmedabad,13,23,9,157,8.907216495,3.391304348,1
50645,Rajasthan Royals,Chennai Super Kings,Ahmedabad,13,22,9,157,8.816326531,3.545454545,1
50646,Rajasthan Royals,Chennai Super Kings,Ahmedabad,12,21,9,157,8.787878788,3.428571429,1
50647,Rajasthan Royals,Chennai Super Kings,Ahmedabad,11,20,9,157,8.76,3.3,1
50648,Rajasthan Royals,Chennai Super Kings,Ahmedabad,10,19,9,157,8.732673267,3.157894737,1
50649,Rajasthan Royals,Chennai Super Kings,Ahmedabad,10,18,9,157,8.647058824,3.333333333,1
50650,Rajasthan Royals,Chennai Super Kings,Ahmedabad,9,17,9,157,8.621359223,3.176470588,1
50651,Rajasthan Royals,Chennai Super Kings,Ahmedabad,7,16,9,157,8.653846154,2.625,1
50652,Rajasthan Royals,Chennai Super Kings,Ahmedabad,5,15,9,157,8.685714286,2,1
50653,Rajasthan Royals,Chennai Super Kings,Ahmedabad,4,14,9,157,8.660377358,1.714285714,1
50654,Rajasthan Royals,Chennai Super Kings,Ahmedabad,2,13,9,157,8.691588785,0.923076923,1
50655,Rajasthan Royals,Chennai Super Kings,Ahmedabad,1,12,9,157,8.666666667,0.5,1
50656,Rajasthan Royals,Chennai Super Kings,Ahmedabad,1,11,8,157,8.587155963,0.545454545,1
50657,Rajasthan Royals,Chennai Super Kings,Ahmedabad,0,10,8,157,8.563636364,0,1
50658,Royal Challengers Bangalore,Mumbai Indians,Bangalore,210,119,10,210,0,10.58823529,0
50659,Royal Challengers Bangalore,Mumbai Indians,Bangalore,210,118,10,210,0,10.6779661,0
50660,Royal Challengers Bangalore,Mumbai Indians,Bangalore,209,117,10,210,2,10.71794872,0
50661,Royal Challengers Bangalore,Mumbai Indians,Bangalore,208,116,10,210,3,10.75862069,0
50662,Royal Challengers Bangalore,Mumbai Indians,Bangalore,208,115,10,210,2.4,10.85217391,0
50663,Royal Challengers Bangalore,Mumbai Indians,Bangalore,207,114,10,210,3,10.89473684,0
50664,Royal Challengers Bangalore,Mumbai Indians,Bangalore,207,113,10,210,2.571428571,10.99115044,0
50665,Royal Challengers Bangalore,Mumbai Indians,Bangalore,206,112,10,210,3,11.03571429,0
50666,Royal Challengers Bangalore,Mumbai Indians,Bangalore,206,111,10,210,2.666666667,11.13513514,0
50667,Royal Challengers Bangalore,Mumbai Indians,Bangalore,206,113,10,210,3.428571429,10.9380531,0
50668,Royal Challengers Bangalore,Mumbai Indians,Bangalore,206,112,10,210,3,11.03571429,0
50669,Royal Challengers Bangalore,Mumbai Indians,Bangalore,206,111,10,210,2.666666667,11.13513514,0
50670,Royal Challengers Bangalore,Mumbai Indians,Bangalore,206,110,10,210,2.4,11.23636364,0
50671,Royal Challengers Bangalore,Mumbai Indians,Bangalore,206,109,10,210,2.181818182,11.33944954,0
50672,Royal Challengers Bangalore,Mumbai Indians,Bangalore,206,108,10,210,2,11.44444444,0
50673,Royal Challengers Bangalore,Mumbai Indians,Bangalore,202,107,10,210,3.692307692,11.3271028,0
50674,Royal Challengers Bangalore,Mumbai Indians,Bangalore,202,106,10,210,3.428571429,11.43396226,0
50675,Royal Challengers Bangalore,Mumbai Indians,Bangalore,198,105,10,210,4.8,11.31428571,0
50676,Royal Challengers Bangalore,Mumbai Indians,Bangalore,198,104,10,210,4.5,11.42307692,0
50677,Royal Challengers Bangalore,Mumbai Indians,Bangalore,198,103,10,210,4.235294118,11.53398058,0
50678,Royal Challengers Bangalore,Mumbai Indians,Bangalore,198,102,10,210,4,11.64705882,0
50679,Royal Challengers Bangalore,Mumbai Indians,Bangalore,198,101,10,210,3.789473684,11.76237624,0
50680,Royal Challengers Bangalore,Mumbai Indians,Bangalore,197,100,10,210,3.9,11.82,0
50681,Royal Challengers Bangalore,Mumbai Indians,Bangalore,197,99,10,210,3.714285714,11.93939394,0
50682,Royal Challengers Bangalore,Mumbai Indians,Bangalore,196,98,10,210,3.818181818,12,0
50683,Royal Challengers Bangalore,Mumbai Indians,Bangalore,195,97,10,210,3.913043478,12.06185567,0
50684,Royal Challengers Bangalore,Mumbai Indians,Bangalore,194,96,10,210,4,12.125,0
50685,Royal Challengers Bangalore,Mumbai Indians,Bangalore,190,95,10,210,4.8,12,0
50686,Royal Challengers Bangalore,Mumbai Indians,Bangalore,190,94,10,210,4.615384615,12.12765957,0
50687,Royal Challengers Bangalore,Mumbai Indians,Bangalore,190,93,10,210,4.444444444,12.25806452,0
50688,Royal Challengers Bangalore,Mumbai Indians,Bangalore,184,92,10,210,5.571428571,12,0
50689,Royal Challengers Bangalore,Mumbai Indians,Bangalore,184,91,10,210,5.379310345,12.13186813,0
50690,Royal Challengers Bangalore,Mumbai Indians,Bangalore,184,90,9,210,5.2,12.26666667,0
50691,Royal Challengers Bangalore,Mumbai Indians,Bangalore,183,89,9,210,5.225806452,12.33707865,0
50692,Royal Challengers Bangalore,Mumbai Indians,Bangalore,182,88,9,210,5.25,12.40909091,0
50693,Royal Challengers Bangalore,Mumbai Indians,Bangalore,181,87,9,210,5.272727273,12.48275862,0
50694,Royal Challengers Bangalore,Mumbai Indians,Bangalore,180,86,9,210,5.294117647,12.55813953,0
50695,Royal Challengers Bangalore,Mumbai Indians,Bangalore,178,85,9,210,5.485714286,12.56470588,0
50696,Royal Challengers Bangalore,Mumbai Indians,Bangalore,178,84,9,210,5.333333333,12.71428571,0
50697,Royal Challengers Bangalore,Mumbai Indians,Bangalore,177,83,9,210,5.351351351,12.79518072,0
50698,Royal Challengers Bangalore,Mumbai Indians,Bangalore,177,82,9,210,5.210526316,12.95121951,0
50699,Royal Challengers Bangalore,Mumbai Indians,Bangalore,177,81,9,210,5.076923077,13.11111111,0
50700,Royal Challengers Bangalore,Mumbai Indians,Bangalore,177,89,9,210,6.387096774,11.93258427,0
50701,Royal Challengers Bangalore,Mumbai Indians,Bangalore,176,83,9,210,5.513513514,12.72289157,0
50702,Royal Challengers Bangalore,Mumbai Indians,Bangalore,176,82,9,210,5.368421053,12.87804878,0
50703,Royal Challengers Bangalore,Mumbai Indians,Bangalore,175,81,9,210,5.384615385,12.96296296,0
50704,Royal Challengers Bangalore,Mumbai Indians,Bangalore,175,80,9,210,5.25,13.125,0
50705,Royal Challengers Bangalore,Mumbai Indians,Bangalore,174,79,9,210,5.268292683,13.21518987,0
50706,Royal Challengers Bangalore,Mumbai Indians,Bangalore,173,78,9,210,5.285714286,13.30769231,0
50707,Royal Challengers Bangalore,Mumbai Indians,Bangalore,172,77,9,210,5.302325581,13.4025974,0
50708,Royal Challengers Bangalore,Mumbai Indians,Bangalore,171,76,9,210,5.318181818,13.5,0
50709,Royal Challengers Bangalore,Mumbai Indians,Bangalore,170,75,9,210,5.333333333,13.6,0
50710,Royal Challengers Bangalore,Mumbai Indians,Bangalore,166,74,9,210,5.739130435,13.45945946,0
50711,Royal Challengers Bangalore,Mumbai Indians,Bangalore,165,73,9,210,5.744680851,13.56164384,0
50712,Royal Challengers Bangalore,Mumbai Indians,Bangalore,164,72,9,210,5.75,13.66666667,0
50713,Royal Challengers Bangalore,Mumbai Indians,Bangalore,162,71,9,210,5.87755102,13.69014085,0
50714,Royal Challengers Bangalore,Mumbai Indians,Bangalore,162,71,8,210,5.87755102,13.69014085,0
50715,Royal Challengers Bangalore,Mumbai Indians,Bangalore,161,70,8,210,5.88,13.8,0
50716,Royal Challengers Bangalore,Mumbai Indians,Bangalore,161,69,8,210,5.764705882,14,0
50717,Royal Challengers Bangalore,Mumbai Indians,Bangalore,161,68,8,210,5.653846154,14.20588235,0
50718,Royal Challengers Bangalore,Mumbai Indians,Bangalore,155,67,8,210,6.226415094,13.88059701,0
50719,Royal Challengers Bangalore,Mumbai Indians,Bangalore,154,66,8,210,6.222222222,14,0
50720,Royal Challengers Bangalore,Mumbai Indians,Bangalore,154,65,8,210,6.109090909,14.21538462,0
50721,Royal Challengers Bangalore,Mumbai Indians,Bangalore,153,64,8,210,6.107142857,14.34375,0
50722,Royal Challengers Bangalore,Mumbai Indians,Bangalore,153,63,8,210,6,14.57142857,0
50723,Royal Challengers Bangalore,Mumbai Indians,Bangalore,151,62,8,210,6.103448276,14.61290323,0
50724,Royal Challengers Bangalore,Mumbai Indians,Bangalore,151,61,8,210,6,14.85245902,0
50725,Royal Challengers Bangalore,Mumbai Indians,Bangalore,150,60,8,210,6,15,0
50726,Royal Challengers Bangalore,Mumbai Indians,Bangalore,149,59,8,210,6,15.15254237,0
50727,Royal Challengers Bangalore,Mumbai Indians,Bangalore,149,58,8,210,5.903225806,15.4137931,0
50728,Royal Challengers Bangalore,Mumbai Indians,Bangalore,148,57,8,210,5.904761905,15.57894737,0
50729,Royal Challengers Bangalore,Mumbai Indians,Bangalore,148,56,7,210,5.8125,15.85714286,0
50730,Royal Challengers Bangalore,Mumbai Indians,Bangalore,144,55,7,210,6.092307692,15.70909091,0
50731,Royal Challengers Bangalore,Mumbai Indians,Bangalore,138,54,7,210,6.545454545,15.33333333,0
50732,Royal Challengers Bangalore,Mumbai Indians,Bangalore,134,53,7,210,6.805970149,15.16981132,0
50733,Royal Challengers Bangalore,Mumbai Indians,Bangalore,133,53,7,210,6.895522388,15.05660377,0
50734,Royal Challengers Bangalore,Mumbai Indians,Bangalore,129,52,7,210,7.147058824,14.88461538,0
50735,Royal Challengers Bangalore,Mumbai Indians,Bangalore,128,51,7,210,7.130434783,15.05882353,0
50736,Royal Challengers Bangalore,Mumbai Indians,Bangalore,126,50,7,210,7.2,15.12,0
50737,Royal Challengers Bangalore,Mumbai Indians,Bangalore,122,49,7,210,7.436619718,14.93877551,0
50738,Royal Challengers Bangalore,Mumbai Indians,Bangalore,121,48,7,210,7.416666667,15.125,0
50739,Royal Challengers Bangalore,Mumbai Indians,Bangalore,115,47,7,210,7.808219178,14.68085106,0
50740,Royal Challengers Bangalore,Mumbai Indians,Bangalore,113,47,7,210,7.97260274,14.42553191,0
50741,Royal Challengers Bangalore,Mumbai Indians,Bangalore,113,46,6,210,7.864864865,14.73913043,0
50742,Royal Challengers Bangalore,Mumbai Indians,Bangalore,107,45,6,210,8.24,14.26666667,0
50743,Royal Challengers Bangalore,Mumbai Indians,Bangalore,101,44,6,210,8.605263158,13.77272727,0
50744,Royal Challengers Bangalore,Mumbai Indians,Bangalore,99,43,6,210,8.649350649,13.81395349,0
50745,Royal Challengers Bangalore,Mumbai Indians,Bangalore,95,42,6,210,8.846153846,13.57142857,0
50746,Royal Challengers Bangalore,Mumbai Indians,Bangalore,91,41,6,210,9.037974684,13.31707317,0
50747,Royal Challengers Bangalore,Mumbai Indians,Bangalore,91,41,5,210,9.037974684,13.31707317,0
50748,Royal Challengers Bangalore,Mumbai Indians,Bangalore,91,40,5,210,8.925,13.65,0
50749,Royal Challengers Bangalore,Mumbai Indians,Bangalore,87,39,5,210,9.111111111,13.38461538,0
50750,Royal Challengers Bangalore,Mumbai Indians,Bangalore,87,38,5,210,9,13.73684211,0
50751,Royal Challengers Bangalore,Mumbai Indians,Bangalore,87,37,5,210,8.891566265,14.10810811,0
50752,Royal Challengers Bangalore,Mumbai Indians,Bangalore,86,36,5,210,8.857142857,14.33333333,0
50753,Royal Challengers Bangalore,Mumbai Indians,Bangalore,85,35,5,210,8.823529412,14.57142857,0
50754,Royal Challengers Bangalore,Mumbai Indians,Bangalore,85,34,4,210,8.720930233,15,0
50755,Royal Challengers Bangalore,Mumbai Indians,Bangalore,85,33,4,210,8.620689655,15.45454545,0
50756,Royal Challengers Bangalore,Mumbai Indians,Bangalore,85,32,4,210,8.522727273,15.9375,0
50757,Royal Challengers Bangalore,Mumbai Indians,Bangalore,85,31,4,210,8.426966292,16.4516129,0
50758,Royal Challengers Bangalore,Mumbai Indians,Bangalore,81,30,4,210,8.6,16.2,0
50759,Royal Challengers Bangalore,Mumbai Indians,Bangalore,80,29,4,210,8.571428571,16.55172414,0
50760,Royal Challengers Bangalore,Mumbai Indians,Bangalore,79,28,4,210,8.543478261,16.92857143,0
50761,Royal Challengers Bangalore,Mumbai Indians,Bangalore,78,27,4,210,8.516129032,17.33333333,0
50762,Royal Challengers Bangalore,Mumbai Indians,Bangalore,72,26,4,210,8.808510638,16.61538462,0
50763,Royal Challengers Bangalore,Mumbai Indians,Bangalore,71,25,4,210,8.778947368,17.04,0
50764,Royal Challengers Bangalore,Mumbai Indians,Bangalore,70,24,4,210,8.75,17.5,0
50765,Royal Challengers Bangalore,Mumbai Indians,Bangalore,66,23,4,210,8.907216495,17.2173913,0
50766,Royal Challengers Bangalore,Mumbai Indians,Bangalore,66,23,4,210,8.907216495,17.2173913,0
50767,Royal Challengers Bangalore,Mumbai Indians,Bangalore,65,22,4,210,8.87755102,17.72727273,0
50768,Royal Challengers Bangalore,Mumbai Indians,Bangalore,59,21,4,210,9.151515152,16.85714286,0
50769,Royal Challengers Bangalore,Mumbai Indians,Bangalore,58,20,4,210,9.12,17.4,0
50770,Royal Challengers Bangalore,Mumbai Indians,Bangalore,54,19,4,210,9.267326733,17.05263158,0
50771,Royal Challengers Bangalore,Mumbai Indians,Bangalore,50,18,4,210,9.411764706,16.66666667,0
50772,Royal Challengers Bangalore,Mumbai Indians,Bangalore,46,17,4,210,9.553398058,16.23529412,0
50773,Royal Challengers Bangalore,Mumbai Indians,Bangalore,46,16,4,210,9.461538462,17.25,0
50774,Royal Challengers Bangalore,Mumbai Indians,Bangalore,42,15,4,210,9.6,16.8,0
50775,Royal Challengers Bangalore,Mumbai Indians,Bangalore,38,14,4,210,9.735849057,16.28571429,0
50776,Royal Challengers Bangalore,Mumbai Indians,Bangalore,37,13,4,210,9.700934579,17.07692308,0
50777,Royal Challengers Bangalore,Mumbai Indians,Bangalore,36,12,4,210,9.666666667,18,0
50778,Royal Challengers Bangalore,Mumbai Indians,Bangalore,35,11,4,210,9.633027523,19.09090909,0
50779,Royal Challengers Bangalore,Mumbai Indians,Bangalore,34,11,4,210,9.688073394,18.54545455,0
50780,Royal Challengers Bangalore,Mumbai Indians,Bangalore,33,10,4,210,9.654545455,19.8,0
50781,Royal Challengers Bangalore,Mumbai Indians,Bangalore,33,9,4,210,9.567567568,22,0
50782,Royal Challengers Bangalore,Mumbai Indians,Bangalore,33,8,4,210,9.482142857,24.75,0
50783,Royal Challengers Bangalore,Mumbai Indians,Bangalore,32,7,4,210,9.451327434,27.42857143,0
50784,Royal Challengers Bangalore,Mumbai Indians,Bangalore,28,6,4,210,9.578947368,28,0
50785,Royal Challengers Bangalore,Mumbai Indians,Bangalore,28,5,4,210,9.495652174,33.6,0
50786,Royal Challengers Bangalore,Mumbai Indians,Bangalore,27,5,3,210,9.547826087,32.4,0
50787,Royal Challengers Bangalore,Mumbai Indians,Bangalore,27,4,3,210,9.465517241,40.5,0
50788,Royal Challengers Bangalore,Mumbai Indians,Bangalore,26,3,3,210,9.435897436,52,0
50789,Royal Challengers Bangalore,Mumbai Indians,Bangalore,25,2,3,210,9.406779661,75,0
50790,Royal Challengers Bangalore,Mumbai Indians,Bangalore,23,1,3,210,9.428571429,138,0
50791,Royal Challengers Bangalore,Mumbai Indians,Bangalore,19,0,3,210,9.55,inf,0
50792,Kolkata Knight Riders,Delhi Daredevils,Delhi,143,119,10,147,24,7.210084034,1
50793,Kolkata Knight Riders,Delhi Daredevils,Delhi,143,118,10,147,12,7.271186441,1
50794,Kolkata Knight Riders,Delhi Daredevils,Delhi,142,117,10,147,10,7.282051282,1
50795,Kolkata Knight Riders,Delhi Daredevils,Delhi,142,116,10,147,7.5,7.344827586,1
50796,Kolkata Knight Riders,Delhi Daredevils,Delhi,142,115,10,147,6,7.408695652,1
50797,Kolkata Knight Riders,Delhi Daredevils,Delhi,141,114,10,147,6,7.421052632,1
50798,Kolkata Knight Riders,Delhi Daredevils,Delhi,140,113,10,147,6,7.433628319,1
50799,Kolkata Knight Riders,Delhi Daredevils,Delhi,136,112,10,147,8.25,7.285714286,1
50800,Kolkata Knight Riders,Delhi Daredevils,Delhi,135,111,10,147,8,7.297297297,1
50801,Kolkata Knight Riders,Delhi Daredevils,Delhi,135,110,10,147,7.2,7.363636364,1
50802,Kolkata Knight Riders,Delhi Daredevils,Delhi,134,109,10,147,7.090909091,7.376146789,1
50803,Kolkata Knight Riders,Delhi Daredevils,Delhi,134,108,10,147,6.5,7.444444444,1
50804,Kolkata Knight Riders,Delhi Daredevils,Delhi,134,107,10,147,6,7.514018692,1
50805,Kolkata Knight Riders,Delhi Daredevils,Delhi,133,106,10,147,6,7.528301887,1
50806,Kolkata Knight Riders,Delhi Daredevils,Delhi,132,105,10,147,6,7.542857143,1
50807,Kolkata Knight Riders,Delhi Daredevils,Delhi,131,104,10,147,6,7.557692308,1
50808,Kolkata Knight Riders,Delhi Daredevils,Delhi,131,103,10,147,5.647058824,7.631067961,1
50809,Kolkata Knight Riders,Delhi Daredevils,Delhi,127,102,10,147,6.666666667,7.470588235,1
50810,Kolkata Knight Riders,Delhi Daredevils,Delhi,123,101,10,147,7.578947368,7.306930693,1
50811,Kolkata Knight Riders,Delhi Daredevils,Delhi,119,101,10,147,8.842105263,7.069306931,1
50812,Kolkata Knight Riders,Delhi Daredevils,Delhi,119,100,10,147,8.4,7.14,1
50813,Kolkata Knight Riders,Delhi Daredevils,Delhi,119,99,10,147,8,7.212121212,1
50814,Kolkata Knight Riders,Delhi Daredevils,Delhi,118,98,10,147,7.909090909,7.224489796,1
50815,Kolkata Knight Riders,Delhi Daredevils,Delhi,117,97,10,147,7.826086957,7.237113402,1
50816,Kolkata Knight Riders,Delhi Daredevils,Delhi,116,96,10,147,7.75,7.25,1
50817,Kolkata Knight Riders,Delhi Daredevils,Delhi,116,95,9,147,7.44,7.326315789,1
50818,Kolkata Knight Riders,Delhi Daredevils,Delhi,116,94,9,147,7.153846154,7.404255319,1
50819,Kolkata Knight Riders,Delhi Daredevils,Delhi,116,93,9,147,6.888888889,7.483870968,1
50820,Kolkata Knight Riders,Delhi Daredevils,Delhi,116,92,8,147,6.642857143,7.565217391,1
50821,Kolkata Knight Riders,Delhi Daredevils,Delhi,112,91,8,147,7.24137931,7.384615385,1
50822,Kolkata Knight Riders,Delhi Daredevils,Delhi,112,90,8,147,7,7.466666667,1
50823,Kolkata Knight Riders,Delhi Daredevils,Delhi,111,89,8,147,6.967741935,7.483146067,1
50824,Kolkata Knight Riders,Delhi Daredevils,Delhi,110,88,8,147,6.9375,7.5,1
50825,Kolkata Knight Riders,Delhi Daredevils,Delhi,106,87,8,147,7.454545455,7.310344828,1
50826,Kolkata Knight Riders,Delhi Daredevils,Delhi,102,86,8,147,7.941176471,7.11627907,1
50827,Kolkata Knight Riders,Delhi Daredevils,Delhi,101,85,8,147,7.885714286,7.129411765,1
50828,Kolkata Knight Riders,Delhi Daredevils,Delhi,100,84,8,147,7.833333333,7.142857143,1
50829,Kolkata Knight Riders,Delhi Daredevils,Delhi,99,83,8,147,7.783783784,7.156626506,1
50830,Kolkata Knight Riders,Delhi Daredevils,Delhi,98,83,8,147,7.945945946,7.084337349,1
50831,Kolkata Knight Riders,Delhi Daredevils,Delhi,97,82,8,147,7.894736842,7.097560976,1
50832,Kolkata Knight Riders,Delhi Daredevils,Delhi,97,81,8,147,7.692307692,7.185185185,1
50833,Kolkata Knight Riders,Delhi Daredevils,Delhi,96,80,8,147,7.65,7.2,1
50834,Kolkata Knight Riders,Delhi Daredevils,Delhi,95,79,8,147,7.609756098,7.215189873,1
50835,Kolkata Knight Riders,Delhi Daredevils,Delhi,95,78,8,147,7.428571429,7.307692308,1
50836,Kolkata Knight Riders,Delhi Daredevils,Delhi,93,77,8,147,7.534883721,7.246753247,1
50837,Kolkata Knight Riders,Delhi Daredevils,Delhi,93,76,8,147,7.363636364,7.342105263,1
50838,Kolkata Knight Riders,Delhi Daredevils,Delhi,92,75,8,147,7.333333333,7.36,1
50839,Kolkata Knight Riders,Delhi Daredevils,Delhi,91,74,8,147,7.304347826,7.378378378,1
50840,Kolkata Knight Riders,Delhi Daredevils,Delhi,85,73,8,147,7.914893617,6.98630137,1
50841,Kolkata Knight Riders,Delhi Daredevils,Delhi,85,72,8,147,7.75,7.083333333,1
50842,Kolkata Knight Riders,Delhi Daredevils,Delhi,84,71,8,147,7.714285714,7.098591549,1
50843,Kolkata Knight Riders,Delhi Daredevils,Delhi,83,70,8,147,7.68,7.114285714,1
50844,Kolkata Knight Riders,Delhi Daredevils,Delhi,82,69,8,147,7.647058824,7.130434783,1
50845,Kolkata Knight Riders,Delhi Daredevils,Delhi,78,68,8,147,7.961538462,6.882352941,1
50846,Kolkata Knight Riders,Delhi Daredevils,Delhi,77,67,8,147,7.924528302,6.895522388,1
50847,Kolkata Knight Riders,Delhi Daredevils,Delhi,76,66,8,147,7.888888889,6.909090909,1
50848,Kolkata Knight Riders,Delhi Daredevils,Delhi,75,65,8,147,7.854545455,6.923076923,1
50849,Kolkata Knight Riders,Delhi Daredevils,Delhi,74,64,8,147,7.821428571,6.9375,1
50850,Kolkata Knight Riders,Delhi Daredevils,Delhi,73,63,8,147,7.789473684,6.952380952,1
50851,Kolkata Knight Riders,Delhi Daredevils,Delhi,72,62,8,147,7.75862069,6.967741935,1
50852,Kolkata Knight Riders,Delhi Daredevils,Delhi,68,61,8,147,8.033898305,6.68852459,1
50853,Kolkata Knight Riders,Delhi Daredevils,Delhi,68,60,8,147,7.9,6.8,1
50854,Kolkata Knight Riders,Delhi Daredevils,Delhi,68,59,7,147,7.770491803,6.915254237,1
50855,Kolkata Knight Riders,Delhi Daredevils,Delhi,67,59,7,147,7.868852459,6.813559322,1
50856,Kolkata Knight Riders,Delhi Daredevils,Delhi,65,58,7,147,7.935483871,6.724137931,1
50857,Kolkata Knight Riders,Delhi Daredevils,Delhi,64,57,7,147,7.904761905,6.736842105,1
50858,Kolkata Knight Riders,Delhi Daredevils,Delhi,63,56,7,147,7.875,6.75,1
50859,Kolkata Knight Riders,Delhi Daredevils,Delhi,59,55,7,147,8.123076923,6.436363636,1
50860,Kolkata Knight Riders,Delhi Daredevils,Delhi,59,54,7,147,8,6.555555556,1
50861,Kolkata Knight Riders,Delhi Daredevils,Delhi,59,53,7,147,7.880597015,6.679245283,1
50862,Kolkata Knight Riders,Delhi Daredevils,Delhi,59,52,7,147,7.764705882,6.807692308,1
50863,Kolkata Knight Riders,Delhi Daredevils,Delhi,59,51,7,147,7.652173913,6.941176471,1
50864,Kolkata Knight Riders,Delhi Daredevils,Delhi,55,50,7,147,7.885714286,6.6,1
50865,Kolkata Knight Riders,Delhi Daredevils,Delhi,55,49,7,147,7.774647887,6.734693878,1
50866,Kolkata Knight Riders,Delhi Daredevils,Delhi,51,48,7,147,8,6.375,1
50867,Kolkata Knight Riders,Delhi Daredevils,Delhi,51,47,7,147,7.890410959,6.510638298,1
50868,Kolkata Knight Riders,Delhi Daredevils,Delhi,51,46,7,147,7.783783784,6.652173913,1
50869,Kolkata Knight Riders,Delhi Daredevils,Delhi,51,45,7,147,7.68,6.8,1
50870,Kolkata Knight Riders,Delhi Daredevils,Delhi,50,44,7,147,7.657894737,6.818181818,1
50871,Kolkata Knight Riders,Delhi Daredevils,Delhi,49,43,7,147,7.636363636,6.837209302,1
50872,Kolkata Knight Riders,Delhi Daredevils,Delhi,45,42,7,147,7.846153846,6.428571429,1
50873,Kolkata Knight Riders,Delhi Daredevils,Delhi,41,41,7,147,8.050632911,6,1
50874,Kolkata Knight Riders,Delhi Daredevils,Delhi,40,40,7,147,8.025,6,1
50875,Kolkata Knight Riders,Delhi Daredevils,Delhi,39,39,7,147,8,6,1
50876,Kolkata Knight Riders,Delhi Daredevils,Delhi,38,38,7,147,7.975609756,6,1
50877,Kolkata Knight Riders,Delhi Daredevils,Delhi,37,37,7,147,7.951807229,6,1
50878,Kolkata Knight Riders,Delhi Daredevils,Delhi,36,36,7,147,7.928571429,6,1
50879,Kolkata Knight Riders,Delhi Daredevils,Delhi,35,35,7,147,7.905882353,6,1
50880,Kolkata Knight Riders,Delhi Daredevils,Delhi,35,34,7,147,7.813953488,6.176470588,1
50881,Kolkata Knight Riders,Delhi Daredevils,Delhi,34,33,7,147,7.793103448,6.181818182,1
50882,Kolkata Knight Riders,Delhi Daredevils,Delhi,33,32,7,147,7.772727273,6.1875,1
50883,Kolkata Knight Riders,Delhi Daredevils,Delhi,29,31,7,147,7.95505618,5.612903226,1
50884,Kolkata Knight Riders,Delhi Daredevils,Delhi,28,30,7,147,7.933333333,5.6,1
50885,Kolkata Knight Riders,Delhi Daredevils,Delhi,24,29,7,147,8.10989011,4.965517241,1
50886,Kolkata Knight Riders,Delhi Daredevils,Delhi,24,28,7,147,8.02173913,5.142857143,1
50887,Kolkata Knight Riders,Delhi Daredevils,Delhi,24,27,7,147,7.935483871,5.333333333,1
50888,Kolkata Knight Riders,Delhi Daredevils,Delhi,20,26,7,147,8.106382979,4.615384615,1
50889,Kolkata Knight Riders,Delhi Daredevils,Delhi,16,25,7,147,8.273684211,3.84,1
50890,Kolkata Knight Riders,Delhi Daredevils,Delhi,16,24,7,147,8.1875,4,1
50891,Kolkata Knight Riders,Delhi Daredevils,Delhi,14,23,7,147,8.226804124,3.652173913,1
